"ecosystem","name","version","declared_license","scope","source","checksum"
"cargo","objc2-core-data","0.3.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-core-data/0.3.2","0b402a653efbb5e82ce4df10683b6b28027616a2715e90009947d50b8dd298fa"
"cargo","objc2-core-foundation","0.3.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-core-foundation/0.3.2","2a180dd8642fa45cdb7dd721cd4c11b1cadd4929ce112ebd8b9f5803cc79d536"
"cargo","objc2-core-graphics","0.3.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-core-graphics/0.3.2","e022c9d066895efa1345f8e33e584b9f958da2fd4cd116792e15e07e4720a807"
"cargo","objc2-core-image","0.3.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-core-image/0.3.2","e5d563b38d2b97209f8e861173de434bd0214cf020e3423a52624cd1d989f006"
"cargo","objc2-core-location","0.3.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-core-location/0.3.2","ca347214e24bc973fc025fd0d36ebb179ff30536ed1f80252706db19ee452009"
"cargo","objc2-core-text","0.3.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-core-text/0.3.2","0cde0dfb48d25d2b4862161a4d5fcc0e3c24367869ad306b0c9ec0073bfed92d"
"cargo","objc2-encode","4.1.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-encode/4.1.0","ef25abbcd74fb2609453eb695bd2f860d389e457f67dc17cafc8b8cbc89d0c33"
"cargo","objc2-exception-helper","0.1.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-exception-helper/0.1.1","c7a1c5fbb72d7735b076bb47b578523aedc40f3c439bea6dfd595c089d79d98a"
"cargo","objc2-foundation","0.3.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-foundation/0.3.2","e3e0adef53c21f888deb4fa59fc59f7eb17404926ee8a6f59f5df0fd7f9f3272"
"cargo","objc2-io-surface","0.3.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-io-surface/0.3.2","180788110936d59bab6bd83b6060ffdfffb3b922ba1396b312ae795e1de9d81d"
"cargo","objc2-quartz-core","0.3.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-quartz-core/0.3.2","96c1358452b371bf9f104e21ec536d37a650eb10f7ee379fff67d2e08d537f1f"
"cargo","objc2-ui-kit","0.3.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-ui-kit/0.3.2","d87d638e33c06f577498cbcc50491496a3ed4246998a7fbba7ccb98b1e7eab22"
"cargo","objc2-user-notifications","0.3.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-user-notifications/0.3.2","9df9128cbbfef73cda168416ccf7f837b62737d748333bfe9ab71c245d76613e"
"cargo","objc2-web-kit","0.3.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-web-kit/0.3.2","b2e5aaab980c433cf470df9d7af96a7b46a9d892d521a2cbbb2f8a4c16751e7f"
"cargo","once_cell","1.21.4","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/matklad/once_cell","9f7c3e4beb33f85d45ae3e3a1792185706c8e16d043238c593331cc7cd313b50"
"cargo","open","5.4.2","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/Byron/open-rs","ade3be4664bc1ef537ce133015f04c176b737815c2ba9fd60edf212d6e90dd55"
"cargo","option-ext","0.2.0","MPL-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/soc/option-ext.git","04744f49eae99ab78e0d5c0b603ab218f515ea8cfe5a456d7629ad883a3b6e7d"
"cargo","ordered-stream","0.2.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/ordered-stream/0.2.0","9aa2b01e1d916879f73a53d01d1d6cee68adbb31d6d9177a8cfce093cced1d50"
"cargo","pango","0.18.3","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/pango/0.18.3","7ca27ec1eb0457ab26f3036ea52229edbdb74dee1edd29063f5b9b010e7ebee4"
"cargo","pango-sys","0.18.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/pango-sys/0.18.0","436737e391a843e5933d6d9aa102cb126d501e815b83601365a948a518555dc5"
"cargo","parking","2.2.1","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/smol-rs/parking","f38d5652c16fde515bb1ecef450ab0f6a219d619a7274976324d5e377f7dceba"
"cargo","parking_lot","0.12.5","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/Amanieu/parking_lot","93857453250e3077bd71ff98b6a65ea6621a19bb0f559a85248955ac12c45a1a"
"cargo","parking_lot_core","0.9.12","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/Amanieu/parking_lot","2621685985a2ebf1c516881c026032ac7deafcda1a2c9b7850dc81e3dfcb64c1"
"cargo","pbkdf2","0.12.2","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/password-hashes/tree/master/pbkdf2","f8ed6a7761f76e3b9f92dfb0a60a6a6477c61024b775147ff0973a02653abaf2"
"cargo","pem-rfc7468","0.7.0","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/formats/tree/master/pem-rfc7468","88b39c9bfcfc231068454382784bb460aae594343fb030d46e9f50a645418412"
"cargo","percent-encoding","2.3.2","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/servo/rust-url/","9b4f627cb1b25917193a259e49bdad08f671f8d9708acfd5fe0a8c1455d87220"
"cargo","phf","0.13.1","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/rust-phf/rust-phf","c1562dc717473dbaa4c1f85a36410e03c047b2e7df7f45ee938fbef64ae7fadf"
"cargo","phf_codegen","0.13.1","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/rust-phf/rust-phf","49aa7f9d80421bca176ca8dbfebe668cc7a2684708594ec9f3c0db0805d5d6e1"
"cargo","phf_generator","0.13.1","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/rust-phf/rust-phf","135ace3a761e564ec88c03a77317a7c6b80bb7f7135ef2544dbe054243b89737"
"cargo","phf_macros","0.13.1","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/rust-phf/rust-phf","812f032b54b1e759ccd5f8b6677695d5268c588701effba24601f6932f8269ef"
"cargo","phf_shared","0.13.1","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/rust-phf/rust-phf","e57fef6bc5981e38c2ce2d63bfa546861309f875b8a75f092d1d54ae2d64f266"
"cargo","pin-project-lite","0.2.17","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/taiki-e/pin-project-lite","a89322df9ebe1c1578d689c92318e070967d1042b512afbe49518723f4e6d5cd"
"cargo","piper","0.2.5","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/piper/0.2.5","c835479a4443ded371d6c535cbfd8d31ad92c5d23ae9770a61bc155e4992a3c1"
"cargo","pkcs1","0.7.5","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/formats/tree/master/pkcs1","c8ffb9f10fa047879315e6625af03c164b16962a5368d724ed16323b68ace47f"
"cargo","pkcs8","0.10.2","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/formats/tree/master/pkcs8","f950b2377845cebe5cf8b5165cb3cc1a5e0fa5cfa3e1f7f55707d8fd82e0a7b7"
"cargo","pkg-config","0.3.34","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/pkg-config-rs","f6b464fbc74e149a392436b17d523f769e057cb6877f6a5c4618bc6f11800548"
"cargo","plain","0.2.3","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/plain/0.2.3","b4596b6d070b27117e987119b4dac604f3c58cfb0b191112e24771b2faeac1a6"
"cargo","plist","1.10.0","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/ebarnard/rust-plist/","7da1d65da6dd5d1e44199ac0f58712d241c0f439f80adea8924d832384087f85"
"cargo","png","0.17.16","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/image-rs/image-png","82151a2fc869e011c153adc57cf2789ccb8d9906ce52c0b39a6b5697749d7526"
"cargo","png","0.18.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/png/0.18.1","60769b8b31b2a9f263dae2776c37b1b28ae246943cf719eb6946a1db05128a61"
"cargo","polling","3.11.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/polling/3.11.0","5d0e4f59085d47d8241c88ead0f274e8a0cb551f3625263c05eb8dd897c34218"
"cargo","portable-atomic","1.15.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/portable-atomic/1.15.0","05c8b63e8d9609db387f0324918f81d68fe27748f084ef092fb35954d0539a85"
"cargo","portable-atomic-util","0.2.7","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/portable-atomic-util/0.2.7","c2a106d1259c23fac8e543272398ae0e3c0b8d33c88ed73d0cc71b0f1d902618"
"cargo","potential_utf","0.1.6","Unicode-3.0","grafo Windows (incluye build/proc-macros)","https://github.com/unicode-org/icu4x","d83eb9bc6d8e5cf568e7a1101d60ee05e81ed50ea106026f3d18deeb046d7661"
"cargo","powerfmt","0.2.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/jhpratt/powerfmt","439ee305def115ba05938db6eb1644ff94165c5ab5e9420d1c1bcedbba909391"
"cargo","ppv-lite86","0.2.21","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/cryptocorrosion/cryptocorrosion","85eae3c4ed2f50dcfe72643da4befc30deadb458a9b590d720cde2f2b1e97da9"
"cargo","precomputed-hash","0.1.1","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/emilio/precomputed-hash","925383efa346730478fb4838dbe9137d2a47675ad789c546d150a6e1dd4ab31c"
"cargo","proc-macro-crate","1.3.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/proc-macro-crate/1.3.1","7f4c021e1093a56626774e81216a4ce732a735e5bad4868a03f3ed65ca0c3919"
"cargo","proc-macro-crate","2.0.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/proc-macro-crate/2.0.2","b00f26d3400549137f92511a46ac1cd8ce37cb5598a96d382381458b992a5d24"
"cargo","proc-macro-crate","3.5.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/bkchr/proc-macro-crate","e67ba7e9b2b56446f1d419b1d807906278ffa1a658a8a5d8a39dcb1f5a78614f"
"cargo","proc-macro-error","1.0.4","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/proc-macro-error/1.0.4","da25490ff9892aab3fcf7c36f08cfb902dd3e71ca0f9f9517bea02a73a5ce38c"
"cargo","proc-macro-error-attr","1.0.4","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/proc-macro-error-attr/1.0.4","a1be40180e52ecc98ad80b184934baf3d0d29f979574e439af5a55274b35f869"
"cargo","proc-macro2","1.0.107","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/dtolnay/proc-macro2","985e7ec9bb745e6ce6535b544d84d6cd6f7ad8bd711c398938ae983b91a766d9"
"cargo","ptr_meta","0.1.4","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/djkoloski/ptr_meta","0738ccf7ea06b608c10564b31debd4f5bc5e197fc8bfe088f68ae5ce81e7a4f1"
"cargo","ptr_meta_derive","0.1.4","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/djkoloski/ptr_meta","16b845dbfca988fa33db069c0e230574d15a3088f147a87b64c7589eb662c9ac"
"cargo","quick-xml","0.41.0","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/tafia/quick-xml","e660451e55124f798a69a5af3f49ccfbefbd41910eefd25caf2393e1f3473ec1"
"cargo","quote","1.0.47","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/dtolnay/quote","1fbf4db142a473a8d80c26bbf18454ed458bf8d26c8219c331daecfdbd079001"
"cargo","r-efi","5.3.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/r-efi/5.3.0","69cdb34c158ceb288df11e18b4bd39de994f6657d83847bdffdbd7f346754b0f"
"cargo","r-efi","6.0.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/r-efi/6.0.0","f8dcc9c7d52a811697d2151c701e0d08956f92b0e24136cf4cf27b57a6a0d9bf"
"cargo","radium","0.7.0","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/bitvecto-rs/radium","dc33ff2d4973d518d823d61aa239014831e521c75da58e3df4840d3f47749d09"
"cargo","rand","0.8.7","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-random/rand","22f6172bdec972074665ed81ed53b71da00bfc44b65a753cfde883ec4c702a1a"
"cargo","rand_chacha","0.3.1","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-random/rand","e6c10a63a0fa32252be49d21e7709d4d4baf8d231c2dbce1eaa8141b9b127d88"
"cargo","rand_core","0.6.4","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-random/rand","ec0be4795e2f6a28069bec0b5ff3e2ac9bafc99e6a9a7dc3547996c5c816922c"
"cargo","raw-window-handle","0.6.2","MIT OR Apache-2.0 OR Zlib","grafo Windows (incluye build/proc-macros)","https://github.com/rust-windowing/raw-window-handle","20675572f6f24e9e76ef639bc5552774ed45f1c30e2951e1e99c59888861c539"
"cargo","redox_syscall","0.5.18","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/redox_syscall/0.5.18","ed2bf2547551a7053d6fdfafda3f938979645c44812fbfcda098faae3f1a362d"
"cargo","redox_syscall","0.9.3","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/redox_syscall/0.9.3","d678d17679829e73d371e96880897e98fee2ded7acc0a50bdf8af2affa4b2fe5"
"cargo","redox_users","0.5.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/redox_users/0.5.2","a4e608c6638b9c18977b00b475ac1f28d14e84b27d8d42f70e0bf1e3dec127ac"
"cargo","ref-cast","1.0.27","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/dtolnay/ref-cast","7e440fb4e4b4147295338efb76001ab9e4efc0e5839df2c47fc5ac2381d365c3"
"cargo","ref-cast-impl","1.0.27","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/dtolnay/ref-cast","92ecd8964f8453721699a1ed72037b0db49ce2f5a5138486ee89bed6f67cdf3a"
"cargo","regex","1.13.1","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/regex","f020237b6c8eed93db2e2cb53c00c60a8e1bc73da7d073199a1180401450218d"
"cargo","regex-automata","0.4.18","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/regex","ad8553b9b26413251cbf30e620595c7a41b3887f03da04579c0e6b0d6a06b4b2"
"cargo","regex-syntax","0.8.11","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/regex","d6f6ff9a378485b298a5286656da665ba74413d36db0979633275d2e708145d4"
"cargo","rend","0.4.2","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/djkoloski/rend","71fe3824f5629716b1589be05dacd749f6aa084c87e00e016714a8cdfccc997c"
"cargo","reqwest","0.13.4","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/reqwest/0.13.4","219c5811de6525e5416c7d5d53bb656d3afdbc6c5af816e0802bcfa42dbdc1c3"
"cargo","rfd","0.16.0","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/PolyMeilex/rfd","a15ad77d9e70a92437d8f74c35d99b4e4691128df018833e99f90bcd36152672"
"cargo","rkyv","0.7.46","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/rkyv/rkyv","2297bf9c81a3f0dc96bc9521370b88f054168c29826a75e89c55ff196e7ed6a1"
"cargo","rkyv_derive","0.7.46","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/rkyv/rkyv","84d7b42d4b8d06048d3ac8db0eb31bcb942cbeb709f0b5f2b2ebde398d3038f5"
"cargo","rsa","0.9.10","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/RSA","b8573f03f5883dcaebdfcf4725caa1ecb9c15b2ef50c43a07b816e06799bb12d"
"cargo","rusqlite","0.32.1","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/rusqlite/rusqlite","7753b721174eb8ff87a9a0e799e2d7bc3749323e773db92e0984debb00019d6e"
"cargo","rust_decimal","1.42.1","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/paupino/rust-decimal","be2a24f50780bc85f09cc6ac299bdf1424302742d77221106859c9d8b102126a"
"cargo","rustc-hash","2.1.3","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/rustc-hash","6b1e7f9a428571be2dc5bc0505c13fb6bf936822b894ec87abf8a08a4e51742d"
"cargo","rustc_version","0.4.1","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/djc/rustc-version-rs","cfcb3a22ef46e85b45de6ee7e79d063319ebb6594faafcf1c225ea92ab6e9b92"
"cargo","rustix","1.1.4","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/rustix/1.1.4","b6fe4565b9518b83ef4f91bb47ce29620ca828bd32cb7e408f0062e9930ba190"
"cargo","rustversion","1.0.23","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/rustversion/1.0.23","cf54715a573b99ac80df0bc206da022bcd442c974952c7b9720069370852e21f"
"cargo","ryu","1.0.23","Apache-2.0 OR BSL-1.0","grafo Windows (incluye build/proc-macros)","https://github.com/dtolnay/ryu","9774ba4a74de5f7b1c1451ed6cd5285a32eddb5cccb8cc655a4e50009e06477f"
"cargo","same-file","1.0.6","Unlicense/MIT","grafo Windows (incluye build/proc-macros)","https://github.com/BurntSushi/same-file","93fc1dc3aaa9bfed95e02e6eadabb4baf7e3078b0bd1b4d7b6b0b68378900502"
"cargo","schemars","0.8.22","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/GREsau/schemars","3fbf2ae1b8bc8e02df939598064d22402220cd5bbcca1c76f7d6a310974d5615"
"cargo","schemars","0.9.0","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/GREsau/schemars","4cd191f9397d57d581cddd31014772520aa448f65ef991055d7f61582c65165f"
"cargo","schemars","1.2.2","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/GREsau/schemars","687274d293b6cdc6e73e0fee520bf2049650090d7164f87672d212a3c530cf4a"
"cargo","schemars_derive","0.8.22","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/GREsau/schemars","32e265784ad618884abaea0600a9adf15393368d840e0222d101a072f3f7534d"
"cargo","scopeguard","1.2.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/bluss/scopeguard","94143f37725109f92c262ed2cf5e59bce7498c01bcc1502d7b9afe439a4e9f49"
"cargo","seahash","4.1.0","MIT","grafo Windows (incluye build/proc-macros)","https://gitlab.redox-os.org/redox-os/seahash","1c107b6f4780854c8b126e228ea8869f4d7b71260f962fefb57b996b8959ba6b"
"cargo","selectors","0.36.1","MPL-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/servo/stylo","c5d9c0c92a92d33f08817311cf3f2c29a3538a8240e94a6a3c622ce652d7e00c"
"cargo","semver","1.0.28","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/dtolnay/semver","8a7852d02fc848982e0c167ef163aaff9cd91dc640ba85e263cb1ce46fae51cd"
"cargo","serde","1.0.229","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/serde-rs/serde","4148590afebada386688f18773da617792bf2ef03ffc1e4cbd2b1d45b023e0ba"
"cargo","serde-untagged","0.1.9","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/dtolnay/serde-untagged","f9faf48a4a2d2693be24c6289dbe26552776eb7737074e6722891fadbe6c5058"
"cargo","serde_core","1.0.229","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/serde-rs/serde","67dca2c9c51e58a4791a4b1ed58308b39c64224d349a935ab5039aa360942a48"
"cargo","serde_derive","1.0.229","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/serde-rs/serde","e7a5d71263a5a7d47b41f6b3f06ba276f10cc18b0931f1799f710578e2309348"
"cargo","serde_derive_internals","0.29.1","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/serde-rs/serde","18d26a20a969b9e3fdf2fc2d9f21eda6c40e2de84c9408bb5d3b05d499aae711"
"cargo","serde_json","1.0.151","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/serde-rs/json","c841b55ecdae098c80dcae9cf767f6f8a0c2cdb3416bbef72181df4d0fe73f14"
"cargo","serde_repr","0.1.21","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/dtolnay/serde-repr","8d3b1629de253c70a0508c3899572da79ca359fdab27c7920ff00406df418906"
"cargo","serde_spanned","0.6.9","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/serde_spanned/0.6.9","bf41e0cfaf7226dca15e8197172c295a782857fcb97fad1808a166870dee75a3"
"cargo","serde_spanned","1.1.1","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/toml-rs/toml","6662b5879511e06e8999a8a235d848113e942c9124f211511b16466ee2995f26"
"cargo","serde_urlencoded","0.7.1","MIT/Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/nox/serde_urlencoded","d3491c14715ca2294c4d6a88f15e84739788c1d030eed8c110436aafdaa2f3fd"
"cargo","serde_with","3.22.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/jonasbb/serde_with/","ee78f1fbe43ac4a0e47aadb3dbd357b69eb0d3793e948624cd03dd2750ab1c0a"
"cargo","serde_with_macros","3.22.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/jonasbb/serde_with/","8705578779c2b6bd90d84d66eb2e206b708b1a4d7b9f17641b293545bf1c7e46"
"cargo","serialize-to-javascript","0.1.2","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/chippers/serialize-to-javascript","04f3666a07a197cdb77cdf306c32be9b7f598d7060d50cfd4d5aa04bfd92f6c5"
"cargo","serialize-to-javascript-impl","0.1.2","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/chippers/serialize-to-javascript","772ee033c0916d670af7860b6e1ef7d658a4629a6d0b4c8c3e67f09b3765b75d"
"cargo","servo_arc","0.4.3","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/servo/stylo","170fb83ab34de17dc69aa7c67482b22218ddb85da56546f9bd6b929e32a05930"
"cargo","sha1","0.10.7","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/hashes","a978451301f4db1d02937a4ab3ccce137717b81826e79b7d49ffe3244a13c3b8"
"cargo","sha2","0.10.9","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/hashes","a7507d819769d01a365ab707794a4084392c824f54a7a6a7862f8c3d0892b283"
"cargo","shlex","2.0.1","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/comex/rust-shlex","f8fadd59c855ef2080decdef8ff161eb6661b86933c9d82e5ba29dc602a55aba"
"cargo","signal-hook-registry","1.4.8","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/signal-hook-registry/1.4.8","c4db69cba1110affc0e9f7bcd48bbf87b3f4fc7c61fc9155afd4c469eb3d6c1b"
"cargo","signature","2.2.0","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/traits/tree/master/signature","77549399552de45a898a580c1b41d445bf730df867cc44e6c0233bbc4b8329de"
"cargo","simd-adler32","0.3.10","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/mcountryman/simd-adler32","3a219298ac11a56ea9a6d2120044824d6f01aeb034955e7af7bc16858527deea"
"cargo","simdutf8","0.1.5","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rusticstuff/simdutf8","e3a9fe34e3e7a50316060351f37187a3f546bce95496156754b601a5fa71b76e"
"cargo","siphasher","1.0.3","MIT/Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/jedisct1/rust-siphash","8ee5873ec9cce0195efcb7a4e9507a04cd49aec9c83d0389df45b1ef7ba2e649"
"cargo","slab","0.4.12","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/tokio-rs/slab","0c790de23124f9ab44544d7ac05d60440adc586479ce501c1d6d7da3cd8c9cf5"
"cargo","smallvec","1.15.2","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/servo/rust-smallvec","8ed6a63f02c8539c91a8685a86f4099661ba3da017932f6ebbea6de3f0fa7c90"
"cargo","socket2","0.6.5","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/socket2","c3d1e2c7f27f8d4cb10542a02c49005dbd6e93095799d6f3be745fae9f8fedd4"
"cargo","softbuffer","0.4.8","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-windowing/softbuffer","aac18da81ebbf05109ab275b157c22a653bb3c12cf884450179942f81bcbf6c3"
"cargo","soup3","0.5.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/soup3/0.5.0","471f924a40f31251afc77450e781cb26d55c0b650842efafc9c6cbd2f7cc4f9f"
"cargo","soup3-sys","0.5.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/soup3-sys/0.5.0","7ebe8950a680a12f24f15ebe1bf70db7af98ad242d9db43596ad3108aab86c27"
"cargo","spin","0.9.9","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/mvdnes/spin-rs.git","3763264f6b73151db08c50ff20d7d8a0b8796e021cdea7ceedad07b80155fa0e"
"cargo","spki","0.7.3","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/formats/tree/master/spki","d91ed6c858b01f942cd56b37a94b3e0a1798290327d1236e4d9cf4eaca44d29d"
"cargo","sqlx","0.8.6","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/launchbadge/sqlx","1fefb893899429669dcdd979aff487bd78f4064e5e7907e4269081e0ef7d97dc"
"cargo","sqlx-core","0.8.6","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/launchbadge/sqlx","ee6798b1838b6a0f69c007c133b8df5866302197e404e8b6ee8ed3e3a5e68dc6"
"cargo","sqlx-macros","0.8.6","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/launchbadge/sqlx","a2d452988ccaacfbf5e0bdbc348fb91d7c8af5bee192173ac3636b5fb6e6715d"
